stable_id	path	real_path	type	bytes	lines	sha256	owning_repository	ownership	classification	consumer	discovery_mechanism	scope	current_activation	content_summary	unique_information	duplication	apparent_age	verification	risks_count_only	decision	destination_or_archive	validation	commit	review_date
AI-cfbb76af2553	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/SKILL.md	skill	16246	712	f47e2d42f6360294216a859ae0c30b93caafdd2b2e5ffc007489ba4ca447fa5c		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (hook-development)	not assessed; non-authoritative copy	group by sha256=f47e2d42f636	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-02cc6b7282ef	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/SKILL.md	skill	12519	554	2bcc3b5e93924d7632218f494890f6e6f75a9248138bc97070bc62aea942dd49		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (mcp-integration)	not assessed; non-authoritative copy	group by sha256=2bcc3b5e9392	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-0742c59b044e	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/SKILL.md	skill	12097	544	028b955244b937ebc1a5c268a12776b8ceae4cbfb60928fbca927227f4c8851d		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (plugin-settings)	not assessed; non-authoritative copy	group by sha256=028b955244b9	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-43dd0ca86b42	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/SKILL.md	skill	13796	476	a2dbc1e5502aacb360d0ca74732cdd7be4f6a12a49edf4f2ade4134fbc026247		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (plugin-structure)	not assessed; non-authoritative copy	group by sha256=a2dbc1e5502a	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-8d9641682e93	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/skill-development/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/skill-development/SKILL.md	skill	22825	637	d51b4e20043b13e462aa86c47ea82d43e216eb292871538127f4b12a54e4944f		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (skill-development)	not assessed; non-authoritative copy	group by sha256=d51b4e20043b	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b6291d90147c	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/hooks/hooks.json	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/hooks/hooks.json	hooks	291	15	cd60eabe587794c00c873c6f36d340f970c4b57ab9c5664d80c5a22915e74302		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	hooks	not assessed; non-authoritative copy	group by sha256=cd60eabe5877	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-387d77de9f15	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/security-guidance/hooks/hooks.json	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/security-guidance/hooks/hooks.json	hooks	382	16	2d4e4bc4623777b0323b8001c3ebaf20b6c18d1d86044eb8a6ba4fc967c16617		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	hooks	not assessed; non-authoritative copy	group by sha256=2d4e4bc46237	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-7d0288efcaa6	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/session-report/skills/session-report/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/session-report/skills/session-report/SKILL.md	skill	3149	42	ef0fbc4259a41b7fd61b517fb1c9a95f02b83ea3c79ba0b3afbeee4942570397		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (session-report)	not assessed; non-authoritative copy	group by sha256=ef0fbc4259a4	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-49dc7092a832	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/skill-creator/skills/skill-creator/SKILL.md	/home/jack/.claude/plugins/marketplaces/claude-plugins-official/plugins/skill-creator/skills/skill-creator/SKILL.md	skill	32370	479	ba8bebb2c085444120743af8dc859dd7c2592d6290e93aa5e1c08403109bdce7		external	installed-plugin-source	Claude	Claude plugin registry when plugin is enabled	global Claude plugin configuration	conditional-external	skill playbook (skill-creator)	not assessed; non-authoritative copy	group by sha256=ba8bebb2c085	mtime=2026-04-15	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-external-unchanged; manage activation via tool/workspace configuration	package/vendor/upstream owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-331378bfbd80	/home/jack/.claude/prompts/refactor.md	/home/jack/github/agent-skills/skills/prompts/refactor.md	prompt-template	3887	61	cbc75a53bbe8dab08d34fe61e45206c4cae0329fc4dd3f51371b5a38ccfe0ab6	/home/jack/github/agent-skills	first-party	maintained	tool	tool resource discovery/configuration	global or explicit invocation	potentially-active	prompt-template; sections: Contract, First: name the refactoring type, STOP signals	manual review required	group by sha256=cbc75a53bbe8	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	review/reconcile in prioritized safe edit plan; no edit in this audit	nearest reviewed AGENTS.md or canonical agent-skills source	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-0d5fdbc9c02d	/home/jack/.claude/prompts/research.md	/home/jack/github/agent-skills/skills/prompts/research.md	prompt-template	1816	36	50d3dd6c7b5e62757dc0dc038f060609c6a4812c0a9a4cea4b7d9618212bb30e	/home/jack/github/agent-skills	first-party	maintained	tool	tool resource discovery/configuration	global or explicit invocation	potentially-active	prompt-template; sections: Scope defaults, Autonomous workflow, Required inclusion	manual review required	group by sha256=50d3dd6c7b5e	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	review/reconcile in prioritized safe edit plan; no edit in this audit	nearest reviewed AGENTS.md or canonical agent-skills source	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-40c2d60158a6	/home/jack/.claude/settings.json	/home/jack/.claude/settings.json	settings	150	7	dfe587c64805d2e22eee8130feeb1a98a2ce6b6d978263810a3ae902a0c51337		first-party	active-global	tool	tool configuration/rules loader	global or containing workspace	potentially-active	settings	manual review required	group by sha256=dfe587c64805	mtime=2026-04-12	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	review/reconcile in prioritized safe edit plan; no edit in this audit	nearest reviewed AGENTS.md or canonical agent-skills source	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-f67a6bec1291	/home/jack/.claude/skills/android-adb	/home/jack/github/agent-skills/skills/android-adb	symlink-surface	0	0	3807f4fda0eef73df23c8356b9363e2f2f42cb7c625219672d1f1a5f51d9fb27	/home/jack/github/agent-skills	first-party	maintained	configured	configured global symlink	global agent configuration	active-link	symlink-surface	manual review required	group by sha256=3807f4fda0ee	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	retain link only if canonical target remains approved; eliminate broken/duplicate links	/home/jack/github/agent-skills	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-a1963920cd4d	/home/jack/.claude/skills/balls-mode	/home/jack/github/agent-skills/skills/balls-mode	symlink-surface	0	0	eb23456734996a9bcc75a01fc46c873895942a0d86a6dfdfa12dd84fe1c0e4da	/home/jack/github/agent-skills	first-party	maintained	configured	configured global symlink	global agent configuration	active-link	symlink-surface	manual review required	group by sha256=eb2345673499	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	retain link only if canonical target remains approved; eliminate broken/duplicate links	/home/jack/github/agent-skills	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-ab8e7ddef9fd	/home/jack/.claude/skills/brave-search	/home/jack/github/agent-skills/skills/brave-search	symlink-surface	0	0	46d1e8ca67735f47a4ce35c6f59aafa45da57363dce7d57fb26825591249e3ff	/home/jack/github/agent-skills	first-party	maintained	configured	configured global symlink	global agent configuration	active-link	symlink-surface	manual review required	group by sha256=46d1e8ca6773	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	retain link only if canonical target remains approved; eliminate broken/duplicate links	/home/jack/github/agent-skills	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-36f55f81a624	/home/jack/.claude/skills/browser-tools	/home/jack/github/agent-skills/skills/browser-tools	symlink-surface	0	0	85f64143073adc5fe1913254b7a62b2ac1e952ec625783778a1b85d28e2fabe3	/home/jack/github/agent-skills	first-party	maintained	configured	configured global symlink	global agent configuration	active-link	symlink-surface	manual review required	group by sha256=85f64143073a	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	retain link only if canonical target remains approved; eliminate broken/duplicate links	/home/jack/github/agent-skills	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
